"X1.simulation.time","X1.simulation.CL","X1.simulation.CK","X1.simulation.CBr","X1.simulation.CS","X1.simulation.Clu","X1.conf_intervals.time","X1.conf_intervals.CL_mean","X1.conf_intervals.CL_lower","X1.conf_intervals.CL_upper"
32,0.000684288042125132,1.35671915664418e-06,3.39224159571358e-07,0.000171573612931126,1.53401072639925e-05,32,0.000683664236812321,0.000672123860600683,0.000693637317886618
33,0.00068465256923843,1.32461568092263e-06,3.49858580103372e-07,0.000171699871311387,1.53034802308565e-05,33,0.00068407089768705,0.000672755495960185,0.000693901078700528
34,0.000685017096351727,1.29251220520108e-06,3.60493000635386e-07,0.000171826129691649,1.52668531977205e-05,34,0.000684476987799351,0.000673274842747398,0.000694217552806352
35,0.000685381623465024,1.26040872947953e-06,3.71127421167399e-07,0.00017195238807191,1.52302261645844e-05,35,0.000684879400391983,0.000673695478573679,0.000694562192699772
36,0.000685746150578322,1.22830525375798e-06,3.81761841699413e-07,0.000172078646452171,1.51935991314484e-05,36,0.000685247238801427,0.000674054297924982,0.000694732415856424
37,0.000686110677691619,1.19620177803643e-06,3.92396262231427e-07,0.000172204904832432,1.51569720983123e-05,37,0.000685534125089128,0.00067455621932225,0.000694941420023859
38,0.000686455403784729,1.16584215640412e-06,4.03298631914819e-07,0.000172324304885263,1.51223346387979e-05,38,0.000685733588361723,0.000674697096028885,0.000695099301005653
39,0.000686476676565972,1.16396871251621e-06,4.18578000338939e-07,0.000172331672896304,1.51201972308474e-05,39,0.00068584107913905,0.000674885616959027,0.000695140926483109
40,0.000686497949347215,1.16209526862831e-06,4.3385736876306e-07,0.000172339040907346,1.51180598228969e-05,40,0.000685903011619793,0.000674934071209539,0.000695178474808583
41,0.000686519222128458,1.16022182474041e-06,4.4913673718718e-07,0.000172346408918387,1.51159224149464e-05,41,0.000685942432343538,0.000675025432926415,0.000695215377843299
42,0.000686540494909701,1.15834838085251e-06,4.64416105611301e-07,0.000172353776929428,1.5113785006996e-05,42,0.000685972026765872,0.000675050833622734,0.000695252280878015
43,0.000686561767690944,1.1564749369646e-06,4.79695474035421e-07,0.00017236114494047,1.51116475990455e-05,43,0.000685997306406686,0.000675076234319054,0.000695289183912731
44,0.000686583040472187,1.1546014930767e-06,4.94974842459542e-07,0.000172368512951511,1.5109510191095e-05,44,0.000686018686929455,0.000675101635015374,0.000695293353134821
45,0.000686604313253429,1.1527280491888e-06,5.10254210883663e-07,0.000172375880962552,1.51073727831446e-05,45,0.000686036171390469,0.000675127035711694,0.000695293840254555
46,0.000686625586034672,1.15085460530089e-06,5.25533579307783e-07,0.000172383248973594,1.51052353751941e-05,46,0.000686050113331642,0.000675152134372511,0.00069529432737429
47,0.000686646858815915,1.14898116141299e-06,5.40812947731904e-07,0.000172390616984635,1.51030979672436e-05,47,0.00068606045541541,0.000675176698279502,0.000695294814494025
48,0.00105028753747149,1.14860114761802e-06,5.56021206466351e-07,0.000172392111530242,1.51026644097434e-05,48,0.0010497034171004,0.00103881377546422,0.00105893166525012
49,0.000958250925625351,8.04607913088524e-06,1.5561247160611e-06,0.000233738560959313,2.98687107244324e-05,49,0.000957505547405211,0.000929061487959102,0.000983001112832373
50,0.000999513917058304,4.40652043525184e-06,1.01571599499508e-06,0.000248036118288409,2.57157593733307e-05,50,0.000998168042008039,0.000971676471029884,0.00102075158566607
51,0.00101520158834871,3.0239885014809e-06,8.24931158857805e-07,0.000253470600445526,2.41383418546616e-05,51,0.00101429153519524,0.000993638299731057,0.0010324848172519
52,0.00102403350637783,2.24615672273032e-06,7.27813260604126e-07,0.000256529585177058,2.32509230600135e-05,52,0.00102262064309985,0.00100441721193847,0.00103870789036994
53,0.00102483063349914,2.17597286299299e-06,7.40295959421443e-07,0.00025680567995451,2.31708567389298e-05,53,0.00102391687109627,0.00100616960681236,0.00103922661578426
54,0.00102562776062045,2.10578900325566e-06,7.5277865823876e-07,0.000257081774731962,2.30907904178462e-05,54,0.00102473322990343,0.00100745115695599,0.00103979202315864
55,0.00102642488774175,2.03560514351833e-06,7.65261357056077e-07,0.000257357869509414,2.30107240967625e-05,55,0.00102554530014585,0.00100855965186814,0.00104046069690566
56,0.00102722201486306,1.965421283781e-06,7.77744055873394e-07,0.000257633964286866,2.29306577756789e-05,56,0.00102635509020503,0.00100951251359499,0.00104110153618081
57,0.00102801914198437,1.89523742404367e-06,7.90226754690711e-07,0.000257910059064318,2.28505914545952e-05,57,0.00102716332574125,0.00101037836553977,0.00104168521635087
58,0.00102881626910567,1.82505356430634e-06,8.02709453508028e-07,0.00025818615384177,2.27705251335116e-05,58,0.00102793024536208,0.00101127845280903,0.00104212420856511
59,0.00102954298951277,1.76106873606318e-06,8.16148356125662e-07,0.000258437862381262,2.26975307164703e-05,59,0.0010284631620468,0.00101200769512482,0.00104250187282652
60,0.00102960267661173,1.75581354079349e-06,8.38646334873696e-07,0.0002584585356685,2.26915355281343e-05,60,0.00102869771635346,0.00101227984226456,0.00104262426504324
61,0.0010296623637107,1.7505583455238e-06,8.61144313621729e-07,0.000258479208955739,2.26855403397983e-05,61,0.00102879613842025,0.00101238278114265,0.00104269894070003
62,0.00102972205080967,1.7453031502541e-06,8.83642292369762e-07,0.000258499882242977,2.26795451514623e-05,62,0.00102886168825131,0.00101247606649964,0.00104277176911096
63,0.00102978173790863,1.74004795498441e-06,9.06140271117796e-07,0.000258520555530216,2.26735499631263e-05,63,0.00102892357767324,0.00101254460147278,0.0010428445975219
64,0.0010298414250076,1.73479275971471e-06,9.28638249865829e-07,0.000258541228817454,2.26675547747903e-05,64,0.00102898317697042,0.00101261313644591,0.00104291742593284
65,0.00102990111210656,1.72953756444502e-06,9.51136228613863e-07,0.000258561902104692,2.26615595864543e-05,65,0.00102903396249136,0.00101268167141905,0.00104292763698355
66,0.00102996039539148,1.72431792025434e-06,9.73636749270964e-07,0.000258582435525221,2.26556049541201e-05,66,0.00102906890884996,0.00101274905340905,0.00104292880323633
67,0.0010299608697474,1.72427571074856e-06,9.9650745751563e-07,0.000258582599641193,2.26555566418277e-05,67,0.00102908781789214,0.00101275006155097,0.0010429299694891
68,0.00102996134410332,1.72423350124278e-06,1.0193781657603e-06,0.000258582763757165,2.26555083295352e-05,68,0.00102909643087349,0.00101275064828562,0.00104293113574189
69,0.00102996181845924,1.724191291737e-06,1.04224887400496e-06,0.000258582927873137,2.26554600172427e-05,69,0.0010290999769554,0.00101275123502026,0.00104293193582067
70,0.00102996229281515,1.72414908223122e-06,1.06511958224963e-06,0.00025858309198911,2.26554117049503e-05,70,0.00102910123348265,0.0010127518217549,0.00104293253212562
71,0.00102996276717107,1.72410687272545e-06,1.08799029049429e-06,0.000258583256105082,2.26553633926578e-05,71,0.00102910196588307,0.00101275240848954,0.00104293312843058
72,0.00139359960516336,1.72406466321967e-06,1.11086099873896e-06,0.000258583420221054,2.26553150803653e-05,72,0.00139273887746397,0.00137638935886055,0.00140657008837189
73,0.00130450998496188,8.35972656810679e-06,2.07813338861031e-06,0.000320953052320686,3.71224068449121e-05,73,0.00130230417216396,0.00126962711956709,0.00133265953409422
74,0.00133984322267482,5.24492575390391e-06,1.62670068697024e-06,0.000333194168865373,3.35684381784602e-05,74,0.00133932151122756,0.00130826668469092,0.00136649539947264
75,0.00135842609046161,3.60722215230123e-06,1.40408609821325e-06,0.000339631654167463,3.16998809698267e-05,75,0.00135713388886213,0.00133130890790179,0.00138005366654629
76,0.0013670119385377,2.85108534678015e-06,1.31803560892044e-06,0.000342605394120548,3.08372174601819e-05,76,0.00136560795256921,0.00134081465304227,0.00138654017225586
77,0.00136888792988004,2.68586630996303e-06,1.32348195230693e-06,0.000343255140324121,3.06487199580987e-05,77,0.00136744326969284,0.0013444781149182,0.0013872475069116
78,0.00136946951465416,2.63464193375318e-06,1.34657906021654e-06,0.000343456562086022,3.05902766349472e-05,78,0.00136810301549737,0.00134547563487403,0.00138776844558216
79,0.00137005109942828,2.58341755754333e-06,1.36967616812615e-06,0.000343657983847922,3.05318333117958e-05,79,0.0013687627004943,0.00134631415298479,0.00138821502630536
80,0.0013706326842024,2.53219318133348e-06,1.39277327603576e-06,0.000343859405609823,3.04733899886443e-05,80,0.00136941943917547,0.00134728675357797,0.00138872710827008
81,0.00137121426897652,2.48096880512363e-06,1.41587038394537e-06,0.000344060827371723,3.04149466654928e-05,81,0.00137007519418727,0.00134803223101954,0.00138910863311348
82,0.00137179585375064,2.42974442891378e-06,1.43896749185498e-06,0.000344262249133624,3.03565033423413e-05,82,0.00137072818115692,0.00134866811813785,0.00138978616192475
83,0.00137237743852476,2.37852005270393e-06,1.46206459976459e-06,0.000344463670895524,3.02980600191898e-05,83,0.00137131728526852,0.00134930215953894,0.00139016271260968
84,0.00137295902329888,2.32729567649409e-06,1.4851617076742e-06,0.000344665092657425,3.02396166960384e-05,84,0.00137170531944291,0.00134984116664594,0.00139029512565617
85,0.0013730285597748,2.32117115459522e-06,1.51518428826649e-06,0.000344689175513733,3.0232629076195e-05,85,0.00137185477518863,0.00135002038383741,0.0013903564705232
86,0.00137306795550201,2.31770134980187e-06,1.54561452363008e-06,0.000344702819652813,3.02286702984141e-05,86,0.00137191089542222,0.00135008935078124,0.00139041398515643
87,0.00137310735122922,2.31423154500853e-06,1.57604475899366e-06,0.000344716463791894,3.02247115206333e-05,87,0.00137195820025241,0.00135013487488732,0.00139047149978967
88,0.00137314674695643,2.31076174021518e-06,1.60647499435725e-06,0.000344730107930974,3.02207527428524e-05,88,0.00137200519104874,0.00135018039899339,0.0013905290144229
89,0.00137318614268363,2.30729193542183e-06,1.63690522972083e-06,0.000344743752070055,3.02167939650715e-05,89,0.00137205109229668,0.00135022592309946,0.00139058652905614
90,0.00137322553841084,2.30382213062849e-06,1.66733546508442e-06,0.000344757396209135,3.02128351872906e-05,90,0.00137209171918424,0.00135027144720554,0.00139059457208819
91,0.00137326493413805,2.30035232583514e-06,1.697765700448e-06,0.000344771040348215,3.02088764095097e-05,91,0.00137212313818573,0.00135031654124149,0.0013905955462741
92,0.00137330235331798,2.29705659522508e-06,1.72819046167494e-06,0.000344783999939969,3.02051162324989e-05,92,0.00137214257256828,0.00135035846387126,0.00139059652046
93,0.00137330263501289,2.29703155661866e-06,1.75851236896557e-06,0.000344784097524132,3.0205087579246e-05,93,0.00137215137007269,0.00135035881505311,0.00139059737132018
94,0.00137330291670781,2.29700651801224e-06,1.78883427625621e-06,0.000344784195108295,3.0205058925993e-05,94,0.00137215406523656,0.00135035916623496,0.00139059781983325
95,0.00137330319840272,2.29698147940581e-06,1.81915618354684e-06,0.000344784292692458,3.02050302727401e-05,95,0.00137215486867463,0.00135035951741681,0.00139059826834632
96,0.00173693984373399,2.29695644079939e-06,1.84947809083747e-06,0.000344784390276621,3.02050016194871e-05,96,0.00173579169872465,0.00171399623223502,0.00175423508049575
97,0.00165321240130664,8.45834444957856e-06,2.7509515261356e-06,0.000409013442207453,4.4130776010376e-05,97,0.00165059375181072,0.00161287771928655,0.00168576554284646
98,0.00168120599517156,5.99176123500089e-06,2.40757934144479e-06,0.000418710558039307,4.13165661928029e-05,98,0.00168018982009282,0.00164497887136381,0.00171200842532693
99,0.00170252357968991,4.11351027926681e-06,2.15534765656728e-06,0.000426094971275929,3.91736152076616e-05,99,0.00170066588852759,0.00166928368273542,0.00172806470764259
100,0.00170879690125287,3.56105513173199e-06,2.10849939371593e-06,0.000428267752207367,3.85433335226944e-05,100,0.00170754442738716,0.00167770152554107,0.00173316462098668
101,0.00171317626959086,3.17538905957294e-06,2.08746141485265e-06,0.00042978455671601,3.81033369355539e-05,101,0.00171129328096864,0.00168312289969851,0.00173564624704549
102,0.00171354311421568,3.1430818302955e-06,2.12110502747802e-06,0.000429911611511167,3.80664777951206e-05,102,0.00171189645220446,0.00168393203631463,0.001736003534507
103,0.00171390995884049,3.11077460101807e-06,2.1547486401034e-06,0.000430038666306324,3.80296186546873e-05,103,0.00171232450023806,0.00168460402480681,0.00173635480939321
104,0.00171427680346531,3.07846737174064e-06,2.18839225272877e-06,0.00043016572110148,3.7992759514254e-05,104,0.00171275254827166,0.00168524876704839,0.00173669368472476
105,0.00171464364809012,3.04616014246321e-06,2.22203586535414e-06,0.000430292775896637,3.79559003738207e-05,105,0.00171318059630527,0.00168573471533776,0.00173685403305752
106,0.00171501049271494,3.01385291318578e-06,2.25567947797952e-06,0.000430419830691794,3.79190412333874e-05,106,0.00171360817777424,0.00168614824639729,0.00173710983028698
107,0.00171537733733975,2.98154568390834e-06,2.28932309060489e-06,0.00043054688548695,3.78821820929541e-05,107,0.00171402503372768,0.00168656177745682,0.00173767732036018
108,0.00171574418196456,2.94923845463091e-06,2.32296670323027e-06,0.000430673940282107,3.78453229525208e-05,108,0.001714403535537,0.00168700650449405,0.00173788982479755
109,0.00171611102658938,2.91693122535348e-06,2.35661031585564e-06,0.000430800995077264,3.78084638120875e-05,109,0.00171470041727841,0.00168738567285071,0.00173802538905949
110,0.00171644852189316,2.88720873250789e-06,2.39064627262034e-06,0.000430917884885278,3.77745535853486e-05,110,0.00171489957273898,0.00168763054134643,0.00173806731352112
111,0.00171646997426244,2.88531951342286e-06,2.42890711734795e-06,0.000430925314840281,3.77723982103395e-05,111,0.00171499495163426,0.00168776579675817,0.00173810923798276
112,0.00171649142663172,2.88343029433782e-06,2.46716796207557e-06,0.000430932744795285,3.77702428353303e-05,112,0.00171504748181745,0.00168779141029246,0.00173814689996969
113,0.001716512879001,2.88154107525278e-06,2.50542880680318e-06,0.000430940174750288,3.77680874603211e-05,113,0.00171508194999396,0.00168781702382676,0.00173818407085808
114,0.00171653433137028,2.87965185616774e-06,2.54368965153079e-06,0.000430947604705291,3.7765932085312e-05,114,0.00171510932598021,0.00168784263736105,0.00173822124174646
115,0.00171655578373956,2.8777626370827e-06,2.5819504962584e-06,0.000430955034660294,3.77637767103028e-05,115,0.00171513415182958,0.00168786825089535,0.00173825841263484
116,0.00171657723610884,2.87587341799767e-06,2.62021134098602e-06,0.000430962464615297,3.77616213352937e-05,116,0.00171515605335139,0.00168789386442964,0.00173826132754159
117,0.00171659868847812,2.87398419891263e-06,2.65847218571363e-06,0.000430969894570301,3.77594659602845e-05,117,0.00171517421278261,0.00168791947796393,0.00173826182056759
118,0.0017166201408474,2.87209497982759e-06,2.69673303044124e-06,0.000430977324525304,3.77573105852754e-05,118,0.00171518869507014,0.00168794475456522,0.00173826231359359
119,0.00171664159321668,2.87020576074255e-06,2.73499387516886e-06,0.000430984754480307,3.77551552102662e-05,119,0.0017151990175122,0.00168796897302018,0.00173826280661959
120,0.00208028129956279,2.86991112490043e-06,2.77271033250494e-06,0.000430985912084215,3.77548189745473e-05,120,0.00207884134682897,0.00205160551220655,0.00210189966328196
121,0.0019880543384385,9.78437958585209e-06,3.79841483518755e-06,0.000492266222408404,5.25402783417787e-05,121,0.0019881351756022,0.00194536085386971,0.00202842724071793
122,0.00202980597003133,6.10153833938444e-06,3.27426865776408e-06,0.00050673332399323,4.83379200341987e-05,122,0.00202811994447953,0.00198743617724651,0.0020634884494884
123,0.00204523415256192,4.74190888852306e-06,3.10998837729561e-06,0.000512077888579244,4.67866373598423e-05,123,0.00204303126822687,0.00200675064662559,0.00207534969711185
124,0.00205395085432141,3.97422359902038e-06,3.03738776067862e-06,0.000515096972748411,4.59107943782044e-05,124,0.00205136985438296,0.00201713586787592,0.00208132559796437
125,0.00205476748920374,3.90231901951479e-06,3.0725164850859e-06,0.00051537982183547,4.58287640430675e-05,125,0.00205295852658916,0.00201968594853604,0.00208234971388396
126,0.00205558412408607,3.8304144400092e-06,3.10764520949318e-06,0.000515662670922529,4.57467337079306e-05,126,0.00205398310982759,0.00202043856021871,0.00208289452728789
127,0.0020564007589684,3.75850986050361e-06,3.14277393390046e-06,0.000515945520009588,4.56647033727937e-05,127,0.00205490608856786,0.00202171815317696,0.00208391500637774
128,0.00205721739385073,3.68660528099801e-06,3.17790265830774e-06,0.000516228369096648,4.55826730376568e-05,128,0.00205573686860719,0.00202249047631549,0.00208426772807752
129,0.00205803402873306,3.61470070149242e-06,3.21303138271502e-06,0.000516511218183707,4.55006427025199e-05,129,0.00205650434925166,0.00202338436381909,0.0020848502546372
130,0.00205885066361539,3.54279612198683e-06,3.2481601071223e-06,0.000516794067270766,4.5418612367383e-05,130,0.00205719486542098,0.00202427124670377,0.002085258980668
131,0.00205953114823457,3.48287955743153e-06,3.28513046941041e-06,0.000517029759441924,4.53502582230219e-05,131,0.00205763034700423,0.00202485244534477,0.00208551214174917
132,0.00205959276451655,3.47745427851015e-06,3.33047196038118e-06,0.000517051100781467,4.53440689342306e-05,132,0.00205779892613847,0.00202512570433383,0.00208559744777064
133,0.00205965438079853,3.47202899958877e-06,3.37581345135195e-06,0.000517072442121009,4.53378796454394e-05,133,0.00205788003297816,0.00202519638657261,0.00208567395978085
134,0.00205971599708052,3.4666037206674e-06,3.42115494232272e-06,0.000517093783460552,4.53316903566481e-05,134,0.00205794948365078,0.0020252670688114,0.00208575005797769
135,0.0020597776133625,3.46117844174602e-06,3.4664964332935e-06,0.000517115124800095,4.53255010678568e-05,135,0.00205801746117884,0.00202533775105019,0.00208582574815345
136,0.00205983922964449,3.45575316282464e-06,3.51183792426427e-06,0.000517136466139637,4.53193117790655e-05,136,0.00205808123690712,0.00202540843328897,0.00208589951261039
137,0.00205990084592647,3.45032788390327e-06,3.55717941523504e-06,0.00051715780747918,4.53131224902742e-05,137,0.00205813393995327,0.00202547911552776,0.00208590073609983
138,0.00205995328497626,3.44571068635032e-06,3.60251777233382e-06,0.000517175970252999,4.53078550900195e-05,138,0.00205817025394497,0.00202553907466888,0.00208590195958928
139,0.00205995378603555,3.44566677642415e-06,3.64783839347358e-06,0.000517176144126361,4.53078050621758e-05,139,0.00205819131696258,0.00202553968128717,0.00208590318307872
140,0.00205995428709483,3.44562286649797e-06,3.69315901461334e-06,0.000517176317999724,4.5307755034332e-05,140,0.00205820369997925,0.00202554028790546,0.00208590440656817
141,0.00205995478815412,3.4455789565718e-06,3.73847963575311e-06,0.000517176491873087,4.53077050064883e-05,141,0.00205821136959698,0.00202554089452375,0.00208590518706428
142,0.0020599552892134,3.44553504664563e-06,3.78380025689287e-06,0.000517176665746449,4.53076549786446e-05,142,0.00205821712400218,0.00202554150114204,0.00208590582732969
143,0.00205995579027269,3.44549113671945e-06,3.82912087803263e-06,0.000517176839619812,4.53076049508008e-05,143,0.00205822184614091,0.00202554210776033,0.0020859064675951
144,0.00242359265496834,3.44544722679328e-06,3.8744414991724e-06,0.000517177013493174,4.53075549229571e-05,144,0.00242186219243212,0.00238917907801498,0.00244954347149687
145,0.00233143045653509,1.03541639324795e-05,4.90681529652018e-06,0.000578479824520613,6.00864486921699e-05,145,0.00232945591534845,0.00228114147302147,0.00237309580738432
146,0.00237305470172175,6.68263238537772e-06,4.39197836482528e-06,0.000592902748459821,5.58970079295821e-05,146,0.00237057990539689,0.00232422753800195,0.00241088434554939
147,0.00238855412791322,5.31672435493441e-06,4.23428058355253e-06,0.000598272009763755,5.43385637622194e-05,147,0.00238654612535383,0.00234502693192485,0.00242332747103843
148,0.00239730273359864,4.54623129994512e-06,4.16879714957792e-06,0.000601302143747441,5.34595182220427e-05,148,0.00239476512969879,0.00235518426284231,0.00242948411861575
149,0.00239811403872369,4.47477818890406e-06,4.21153596099298e-06,0.000601583128164349,5.33779969697852e-05,149,0.00239602387912493,0.00235710368955924,0.0024299146311562
150,0.00239892534384874,4.40332507786299e-06,4.25427477240805e-06,0.000601864112581258,5.32964757175277e-05,150,0.00239686663543543,0.00235820851470095,0.00243055391083546
151,0.00239973664897379,4.33187196682192e-06,4.29701358382312e-06,0.000602145096998166,5.32149544652702e-05,151,0.00239770803599729,0.0023591998883322,0.00243113670690687
152,0.00240054795409884,4.26041885578086e-06,4.33975239523818e-06,0.000602426081415075,5.31334332130127e-05,152,0.00239854505890714,0.00236008873723156,0.0024315140481554
153,0.00240135925922389,4.18896574473979e-06,4.38249120665325e-06,0.000602707065831984,5.30519119607552e-05,153,0.00239937788106145,0.00236095567302756,0.002432381024489
154,0.00240217056434894,4.11751263369872e-06,4.42523001806832e-06,0.000602988050248892,5.29703907084977e-05,154,0.00240014682568982,0.00236174863114619,0.00243297519686912
155,0.00240286327584896,4.05650429341959e-06,4.46957101456778e-06,0.000603227961415146,5.29007859546021e-05,155,0.00240066094011197,0.00236238633422584,0.00243316961212829
156,0.0024029243558294,4.05112496714962e-06,4.52244527412647e-06,0.000603249115799836,5.28946486591525e-05,156,0.00240088215103467,0.00236272653213628,0.00243325412600045
157,0.00240298543580985,4.04574564087964e-06,4.57531953368517e-06,0.000603270270184526,5.28885113637029e-05,157,0.00240097758703881,0.00236279670726021,0.00243333046943367
158,0.00240304651579029,4.04036631460967e-06,4.62819379324386e-06,0.000603291424569215,5.28823740682533e-05,158,0.00240104471737159,0.00236286688238414,0.00243340540885403
159,0.00240310759577073,4.0349869883397e-06,4.68106805280256e-06,0.000603312578953905,5.28762367728038e-05,159,0.00240110875869612,0.00236293705750807,0.00243348034827438
160,0.00240316867575118,4.02960766206973e-06,4.73394231236125e-06,0.000603333733338595,5.28700994773542e-05,160,0.00240116909316321,0.002363007232632,0.00243355528769473
161,0.00240322975573162,4.02422833579976e-06,4.78681657191994e-06,0.000603354887723284,5.28639621819046e-05,161,0.00240121878219397,0.00236307740775593,0.0024335573039878
162,0.00240328400899342,4.0194502207648e-06,4.8396717546088e-06,0.000603373677750381,5.28585108040053e-05,162,0.00240125205150722,0.00236313943801447,0.00243355849033464
163,0.0024032845003925,4.01940677220142e-06,4.89237670288623e-06,0.000603373847958074,5.28584611728446e-05,163,0.00240126944947956,0.00236314002901935,0.00243355967668149
164,0.00240328499179158,4.01936332363805e-06,4.94508165116367e-06,0.000603374018165766,5.28584115416838e-05,164,0.00240127725459892,0.00236314062002423,0.00243356086302834
165,0.00240328548319066,4.01931987507467e-06,4.9977865994411e-06,0.000603374188373458,5.2858361910523e-05,165,0.00240128037728571,0.00236314121102911,0.00243356162760513
166,0.00240328597458974,4.0192764265113e-06,5.05049154771854e-06,0.000603374358581151,5.28583122793622e-05,166,0.00240128147592042,0.00236314180203399,0.00243356223382644
167,0.00240328646598882,4.01923297794792e-06,5.10319649599597e-06,0.000603374528788843,5.28582626482014e-05,167,0.0024012821492645,0.00236314239303886,0.00243356284004776
168,0.00276692332102427,4.01918952938455e-06,5.15590144427341e-06,0.000603374698996535,5.28582130170407e-05,168,0.00276491907496515,0.00272677934768011,0.00279719980990544
169,0.00267484014593798,1.09208372605269e-05,6.19469262794077e-06,0.000664704970360772,6.76290240250765e-05,169,0.00267259196435298,0.0026184076266084,0.00272098345879359
170,0.00271626028100695,7.26734950185667e-06,5.69015970650399e-06,0.000679057075761741,6.34601670668525e-05,170,0.00271352255153023,0.00266179800014823,0.00275840601014299
171,0.00273186775895236,5.8918912992862e-06,5.53848944202728e-06,0.000684463778359623,6.18908198887717e-05,171,0.00272957182031855,0.00268277610774901,0.00277085405986661
172,0.00274066437352078,5.11716379228803e-06,5.47985445986249e-06,0.000687510538162089,6.10069409740843e-05,172,0.00273781861883449,0.00269312319209571,0.00277706337750901
173,0.00274146755969899,5.04643044343326e-06,5.53019635417998e-06,0.000687788714742685,6.0926242610216e-05,173,0.00273909708112081,0.00269475119492451,0.00277760708648407
174,0.0027422707458772,4.97569709457849e-06,5.58053824849747e-06,0.000688066891323282,6.08455442463478e-05,174,0.00273993013187315,0.00269593252352676,0.00277831619908226
175,0.00274307393205541,4.90496374572372e-06,5.63088014281496e-06,0.000688345067903878,6.07648458824796e-05,175,0.00274076198535929,0.00269681041764417,0.00277874087098084
176,0.00274387711823361,4.83423039686895e-06,5.68122203713245e-06,0.000688623244484474,6.06841475186114e-05,176,0.00274158935735884,0.00269768998674238,0.00277909887980851
177,0.00274468030441182,4.76349704801418e-06,5.73156393144994e-06,0.00068890142106507,6.06034491547432e-05,177,0.00274241324723709,0.00269847396543311,0.00278001239555033
178,0.00274548349059003,4.69276369915941e-06,5.78190582576743e-06,0.000689179597645667,6.0522750790875e-05,178,0.00274317740959837,0.00269939584321535,0.00278069218241355
179,0.00274619553956221,4.63005644477014e-06,5.83347698809741e-06,0.000689426209661891,6.04512092494805e-05,179,0.00274369838535721,0.00270001150483416,0.00278082637852723
180,0.0027462558185702,4.6247480018011e-06,5.89383929076807e-06,0.000689447086921844,6.04451529485895e-05,180,0.00274392618126256,0.0027003295381931,0.00278090955480325
181,0.0027463160975782,4.61943955883206e-06,5.95420159343872e-06,0.000689467964181797,6.04390966476984e-05,181,0.00274402319297746,0.00270039874446238,0.00278098480091939
182,0.00274637637658619,4.61413111586302e-06,6.01456389610937e-06,0.00068948884144175,6.04330403468073e-05,182,0.0027440899307218,0.00270046795073166,0.00278105845607761
183,0.00274643665559418,4.60882267289398e-06,6.07492619878002e-06,0.000689509718701703,6.04269840459163e-05,183,0.00274415317030874,0.00270053715700094,0.00278113211123584
184,0.00274649693460217,4.60351422992495e-06,6.13528850145068e-06,0.000689530595961656,6.04209277450252e-05,184,0.00274421287454748,0.00270060636327022,0.00278120576639406
185,0.00274655721361017,4.59820578695591e-06,6.19565080412133e-06,0.000689551473221609,6.04148714441341e-05,185,0.00274426267537781,0.0027006755695395,0.00278121282272811
186,0.00274661433132709,4.59317572983188e-06,6.25599604631794e-06,0.00068957125557582,6.04091327444204e-05,186,0.00274429652193938,0.00270074095911499,0.00278121401933676
187,0.00274661481404697,4.59313299630005e-06,6.31603564759839e-06,0.000689571422531718,6.04090839167777e-05,187,0.00274431461267042,0.0027007415468955,0.0027812152159454
188,0.00274661529676685,4.59309026276822e-06,6.37607524887884e-06,0.000689571589487614,6.0409035089135e-05,188,0.00274432281238624,0.002700742134676,0.00278121641255404
189,0.00274661577948673,4.5930475292364e-06,6.4361148501593e-06,0.000689571756443512,6.04089862614923e-05,189,0.00274432612439641,0.00270074272245651,0.00278121721109572
190,0.00274661626220661,4.59300479570457e-06,6.49615445143975e-06,0.000689571923399409,6.04089374338497e-05,190,0.00274432729640409,0.00270074331023702,0.00278121783211653
191,0.00274661674492648,4.59296206217275e-06,6.5561940527202e-06,0.000689572090355306,6.0408888606207e-05,191,0.00274432800182256,0.00270074389801752,0.00278121845313734
192,0.00311025359128272,4.59291932864092e-06,6.61623365400066e-06,0.000689572257311203,6.04088397785643e-05,192,0.00310796492678029,0.00306438084943439,0.00314485543779452
193,0.00301822367286859,1.14898330569315e-05,7.66175553378732e-06,0.000750921047698615,7.51742495264976e-05,193,0.00301575235394021,0.0029559322740088,0.00306834767739576
194,0.00305950876615194,7.84834187073325e-06,7.16654196357115e-06,0.000765226311603145,7.10190997293924e-05,194,0.00305645830512125,0.00299946814530624,0.00310595991657545
195,0.00307518798677164,6.46656498669743e-06,7.02135174650392e-06,0.000770657879062553,6.94425465482186e-05,195,0.00307257079751962,0.00302051609303021,0.00311831745274771
196,0.0030840162439846,5.68906219612037e-06,6.9697431770857e-06,0.000773715602809164,6.85555051561396e-05,196,0.00308088726251755,0.00303102791875335,0.00312465294057716
197,0.00308481430562229,5.61880430262985e-06,7.02760254951543e-06,0.000773992020014176,6.84753575954278e-05,197,0.00308218171280022,0.00303249294123399,0.00312536416857427
198,0.00308561236725997,5.54854640913932e-06,7.08546192194516e-06,0.000774268437219187,6.8395210034716e-05,198,0.00308300082746424,0.00303354638684705,0.00312598938245903
199,0.00308641042889765,5.4782885156488e-06,7.14332129437489e-06,0.000774544854424199,6.83150624740042e-05,199,0.00308381573111463,0.00303441841923371,0.00312634539161729
200,0.00308720849053533,5.40803062215828e-06,7.20118066680462e-06,0.00077482127162921,6.82349149132924e-05,200,0.00308462822232962,0.00303529045162037,0.00312670763988122
